"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","hashtags","urls","media_type","media_urls"
"1945471179352899673","BREAKING:

Powerful Israeli airstrikes hit the Syrian Presidential Palace and the Syrian General Staff HQ in Damascus https://t.co/yxE0VfJExl","en","Retweet","Visegrád 24","visegrad24","1589611","604","2272","445","15655","882","2025-07-16 16:10:48","https://x.com/visegrad24/status/1945471179352899673","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1945471120309661696/vid/avc1/846x362/15YRvrLpX4TDFMst.mp4?tag=14"
"1945223378639450250","Every child in this picture is now dead. https://t.co/zfUJF70uUR","en","Retweet","Paul Graham","paulg","1079819","432","3131","228","11099","773","2025-07-15 23:46:08","https://x.com/paulg/status/1945223378639450250","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/Gv7STqHXMAAQcdP.jpg"
"1945177792368267474","Doubt anyone will see this but does anyone have the video of MBS saying that they are co-founders of the UN and believe in its supremacy","en","Tweet","Millat Ibraheem","Oum_Rollo","32","0","0","0","0","0","2025-07-15 20:45:00","https://x.com/Oum_Rollo/status/1945177792368267474","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1943068748623286518","Allahu Akbar","in","Tweet","Millat Ibraheem","Oum_Rollo","35","0","0","0","0","0","2025-07-10 01:04:24","https://x.com/Oum_Rollo/status/1943068748623286518","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1940078099368128992","Federal Court finds criticising Israel, the IDF, and Zionism over the genocide in Gaza, is NOT antisemitic.

Sensational findings by judge:
1. ""Political criticism of Israel, however inflammatory or adversarial, is not by its nature criticism of Jews in general or based on Jewish racial or ethnic identity.""
2. ""Disparagement of Zionism constitutes disparagement of a philosophy or ideology and not a race or ethnic group.""

More:
'The Federal Court found passages in an interview and sermon by Mr Haddad contained critical and disparaging things about the actions of the Israel Defense Forces in Gaza and about Zionists.

'However, the judge found the ""ordinary, reasonable listener"" would not understand those things to be about Jewish people in general.

""That person would understand that not all Jews are Zionists and that disparagement of Zionism constitutes disparagement of a philosophy or ideology and not a race or ethnic group,"" Justice Stewart said.

""Also, political criticism of Israel, however inflammatory or adversarial, is not by its nature criticism of Jews in general or based on Jewish racial or ethnic identity.""

https://t.co/qrLJaCaOyJ","en","Retweet","Peter Cronau","PeterCronau","216980","312","3571","256","9937","817","2025-07-01 19:00:38","https://x.com/PeterCronau/status/1940078099368128992","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/GuyKqPcXQAAtCdR.jpg"
"1937816581922337225","Zionists created a world where a toddler is seen as a threat. A 2 year old Iranian boy fled Israeli bombs only to be slammed to the floor in a Russian airport.
You don’t get to preach “peace” after this. https://t.co/UvuKh0Cced","en","Retweet","𝙎👼🏻","SZade15","34777","31","59","16","191","52","2025-06-25 13:14:10","https://x.com/SZade15/status/1937816581922337225","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1937816500007481344/vid/avc1/640x340/pZrg0-HjOCnIs-an.mp4?tag=21"
"1934579626740695405","“Shelter for Jews only”

Israelis preventing Thai and other foreign workers from entering underground bunkers. https://t.co/EPnRq8OIMw","en","Retweet","DOAM","doamuslims","1847865","1007","7979","1107","20916","2730","2025-06-16 14:51:40","https://x.com/doamuslims/status/1934579626740695405","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1934579568720932864/vid/avc1/576x1024/jWB4XATRGFHN8vXq.mp4?tag=21"
"1933441875890835737","America is so dystopian","cy","Tweet","Millat Ibraheem","Oum_Rollo","56","0","0","0","1","0","2025-06-13 11:30:39","https://x.com/Oum_Rollo/status/1933441875890835737","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1924929305814962191","“I haven’t eaten anything for three days, I want some bread.”

Heartbreaking! An elderly Palestinian man from #Gaza cries from hunger.","en","Retweet","DOAM","doamuslims","276728","364","4056","197","8185","316","2025-05-20 23:44:44","https://x.com/doamuslims/status/1924929305814962191","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Gaza","","video","https://video.twimg.com/amplify_video/1924929242359312384/vid/avc1/720x1280/WPN9oMhQT4cOmh1P.mp4?tag=21"
"1920455593803780172","Come again with the whole “who won the mubahala” 😭","en","Tweet","Millat Ibraheem","Oum_Rollo","251","0","0","0","3","0","2025-05-08 15:27:48","https://x.com/Oum_Rollo/status/1920455593803780172","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1920221677373333946","Islamophobia in France, gone. 
Of the past. https://t.co/TH2sOdp0kL","en","Quoted","Celine Kasem","celinekasem","108461","57","22","41","710","95","2025-05-07 23:58:18","https://x.com/celinekasem/status/1920221677373333946","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GqX_buvXgAA0A4p.jpg"
"1916802821325758732","I miss “back in the day..”","en","Tweet","Millat Ibraheem","Oum_Rollo","67","0","0","0","1","0","2025-04-28 13:32:59","https://x.com/Oum_Rollo/status/1916802821325758732","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1916115048893714572","01 | EXPLANATION OF KITAB AT-TAWHID FROM SAHIH AL-BUKHARI | Intro

by: Shaykh Ahmad Musa Jibril (حفظه الله تعالى)

https://t.co/subD62VJ2X https://t.co/Z8vMJFJKGC","ca","Retweet","Ahmad Musā Jibrīl","sh_Ahmad_Jibril","20649","6","56","4","624","37","2025-04-26 16:00:02","https://x.com/sh_Ahmad_Jibril/status/1916115048893714572","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","http://www.ahmadjibril.org","video","https://video.twimg.com/amplify_video/1915897396527243264/vid/avc1/1920x1080/Y-pJ55AMuacau-1L.mp4?tag=16"
"1915896345774461332","🧵EXPLANATION OF KITAB AT-TAWHID FROM SAHIH AL-BUKHARI | Shaykh Ahmad Musa Jibril (حفظه الله تعالى)

Series Playlist

https://t.co/a1zQgVw2Px

[Bookmark]","ca","Retweet","Ahmad Musā Jibrīl","sh_Ahmad_Jibril","28761","5","64","2","699","127","2025-04-26 01:30:59","https://x.com/sh_Ahmad_Jibril/status/1915896345774461332","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","http://www.ahmadjibril.org","photo","https://pbs.twimg.com/media/GpahOIWacAAb-K9.jpg"
"1899899631129055403","An amazing documentary granting insight into the life and studies of Shaykh Ahmad Musa Jibril! 

Watch, share, like and subscribe inshaAllaah to let this reach every corner! May Allah preserve our ulema. Aameen. 

https://t.co/SnIw0MJWza https://t.co/SXbZeoNNW5","en","Tweet","Millat Ibraheem","Oum_Rollo","1062","0","3","0","10","2","2025-03-12 21:05:45","https://x.com/Oum_Rollo/status/1899899631129055403","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://youtu.be/XJEHjIy4vPY?si=O6LLdtnsi6inA0E8","photo","https://pbs.twimg.com/media/Gl3Mo79XgAA3tW2.jpg"
"1876271214341275763","I feel like the level of hate against Islam and Muslimeen is at an all time high. Some shocking stuff all over my timeline. I hate X.","en","Tweet","Millat Ibraheem","Oum_Rollo","245","0","0","0","2","0","2025-01-06 16:14:51","https://x.com/Oum_Rollo/status/1876271214341275763","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
