tweet_id,label,prediction,prediction_confidence,jihadi_probability,source_file,text,model_text,prob_Irrelevant,prob_Salafi jihadi,prob_Salafi taklidi
4ggrfnghu,Salafi taklidi,Salafi jihadi,0.4496361514824548,0.4496361514824548,python/tweetsFromSite/tweets_from_the_site3.csv,"The Legacy of Shaykh Ehsan Elahi Zahir and his war against the Rafidha!

Sh. Ibrahim Al-Muhaymid",The Legacy of Shaykh Ehsan Elahi Zahir and his war against the Rafidha! Sh. Ibrahim Al-Muhaymid,0.2036395141998899,0.4496361514824548,0.3467243343176553
u6mc1joom,Irrelevant,Salafi jihadi,0.4410271796205932,0.4410271796205932,python/tweetsFromSite/tweets_from_site4.csv,"""Anyone that sees the UAE as a legitimate Muslim government that one is obliged to hear and obey, is politically and theologically ignorant, and hes a Madkhali.""","""Anyone that sees the UAE as a legitimate Muslim government that one is obliged to hear and obey, is politically and theologically ignorant, and hes a Madkhali.""",0.3931985175978234,0.4410271796205932,0.1657743027815834
9q35xi450,Irrelevant,Salafi jihadi,0.4327407214151687,0.4327407214151687,python/tweetsFromSite/tweets_from_site5.csv,"""      

This Hadith Qudsi is a severe warning against those who transgress and wage war against the Awliy of Allah. Its referring to a normal Wali, imagine the fate of those who wage war against the Messenger? 

The previous Zindq accused the Messenger of being a Mushrik before Rislah  , and he committed suicide a couple of weeks after. This Zindq now has committed compounded Riddah, some short months after his same vile accusation. 

Let this be a warning for these rabid Zanadiqa, to withhold their tongue and repent for their heresy.""",""" This Hadith Qudsi is a severe warning against those who transgress and wage war against the Awliy of Allah. Its referring to a normal Wali, imagine the fate of those who wage war against the Messenger? The previous Zindq accused the Messenger of being a Mushrik before Rislah , and he committed suicide a couple of weeks after. This Zindq now has committed compounded Riddah, some short months after his same vile accusation. Let this be a warning for these rabid Zanadiqa, to withhold their tongue and repent for their heresy.""",0.3829458653797244,0.4327407214151687,0.1843134132051068
jh204axib,Salafi taklidi,Salafi jihadi,0.4208291902138149,0.4208291902138149,python/tweetsFromSite/tests_from_site4.csv,"""Fakhr al-Dn al-Rz against Sufi Quburis.

In his Tafsir, he draws a parallel between grave worshippers in his time, and ancient idolaters, affirming the prohibition of supplicating to other than God. Below is his commentary on two verses:

1/10","""Fakhr al-Dn al-Rz against Sufi Quburis. In his Tafsir, he draws a parallel between grave worshippers in his time, and ancient idolaters, affirming the prohibition of supplicating to other than God. Below is his commentary on two verses: 1/10",0.3787680563422568,0.4208291902138149,0.2004027534439283
teun9534g,Salafi taklidi,Salafi jihadi,0.41749182936548,0.41749182936548,python/tweetsFromSite/tweets_from_site5.csv,"True #Islam is found in wholehearted submission to Allahhonoring His commands, steering clear of His prohibitions, and placing Him above fleeting desires and the whispers of Shaytan.

The more a Muslim embodies this submission, the more refined and complete their #Iman becomes.","True #Islam is found in wholehearted submission to Allahhonoring His commands, steering clear of His prohibitions, and placing Him above fleeting desires and the whispers of Shaytan. The more a Muslim embodies this submission, the more refined and complete their #Iman becomes.",0.4017915413846759,0.41749182936548,0.180716629249844
ed7nnok3r,Salafi taklidi,Salafi jihadi,0.4139977659005541,0.4139977659005541,python/tweetsFromSite/tweets_from_site4.csv,"""A questioner asks: What is the ruling on offering congratulations and gifts on the occasion of Valentines Day, which falls in mid-February each year?

All praise is due to Allah, and peace and blessings be upon the Messenger of Allah and upon his family and companions. As for what follows:

This holiday is a festival of the kuffar and Mushrikeen. Even if it is called Valentines Day, it is a festival claimed by the Greeks, an ancient festival for a deity they worshipped besides Allah. 

Whether this holiday was for a deity they worshipped or merely for what they call and claim to be love, then congratulating others on it, celebrating this day, and honoring it is forbidden and not permissible.

We, the people of Islam, have only two Eids: Eid al-Fitr and Eid al-Adha. It is not permissible to congratulate others for any Eid besides these two. So congratulating others on this day and honoring it is not allowed; it is forbidden. You are not permitted to congratulate anyone on it, nor are you permitted to accept congratulations from anyone on this day. Rather, it is obligatory upon you and every Muslim to reject anyone who congratulates you on this day and to clarify to people that congratulating others on this day is forbidden and not permissible, and that it is a form of imitating the Kuffar and Mushrikeen in their false festivals, which are based on falsehood, disbelief, immorality, and wickedness.

How can they claim it is a day of love and magnify love while they are among the most hostile people toward Islam and Muslims, waging war against the religion of Allah and against the people of Islam? A Muslim should not be deceived by their labels or slogans. 

These Kuffar and wicked people are among the furthest from what is called love. They are the ones killing us, killing our brothers in Syria, Iraq, and everywhere, yet they claim this day is Valentines Day.

Therefore, it is not permissible to congratulate others on this day, nor is it permissible for a Muslim to honor it, give gifts on it, or accept gifts on it. It is a forbidden day; honoring it, celebrating it, and offering congratulations for such false festivals is forbidden.

We have only two Eids: Eid al-Fitr and Eid al-Adha, and these are the ones in which it is permissible to rejoice.

Likewise, commercial shops that sell gifts such as flowers, teddy bears, and similar items on this day, some people even change their pages or displays to red or use symbols associated with celebrating this day, selling flowers or anything that assists in honoring this day is not permissible. It is forbidden and is considered helping in falsehood. 

Allah says: Cooperate in righteousness and piety, and do not cooperate in sin and transgression.

Whoever sells such flowers with the intention of honoring that day, his sale is forbidden, and the money he earns from it is unlawful. Every body nourished by unlawful earnings, the Fire is more deserving of it. So it is not permissible to take such money, nor to sell flowers, change displays, alter slogans, or use symbols such as roses or the color red for this day, for these are forbidden and reprehensible matters.

It is obligatory upon a Muslim to honor the symbols of Allah, to honor the religion of Allah, to show disavowal of these Kuffar and wicked people, and to distinguish himself from them in their festivals and their false, misguided beliefs. For resemblance in outward matters leads to resemblance in inward matters.

We ask Allah for well-being and safety. 

Shaykh Khalid al Fulaij (may Allah free him)""","""A questioner asks: What is the ruling on offering congratulations and gifts on the occasion of Valentines Day, which falls in mid-February each year? All praise is due to Allah, and peace and blessings be upon the Messenger of Allah and upon his family and companions. As for what follows: This holiday is a festival of the kuffar and Mushrikeen. Even if it is called Valentines Day, it is a festival claimed by the Greeks, an ancient festival for a deity they worshipped besides Allah. Whether this holiday was for a deity they worshipped or merely for what they call and claim to be love, then congratulating others on it, celebrating this day, and honoring it is forbidden and not permissible. We, the people of Islam, have only two Eids: Eid al-Fitr and Eid al-Adha. It is not permissible to congratulate others for any Eid besides these two. So congratulating others on this day and honoring it is not allowed; it is forbidden. You are not permitted to congratulate anyone on it, nor are you permitted to accept congratulations from anyone on this day. Rather, it is obligatory upon you and every Muslim to reject anyone who congratulates you on this day and to clarify to people that congratulating others on this day is forbidden and not permissible, and that it is a form of imitating the Kuffar and Mushrikeen in their false festivals, which are based on falsehood, disbelief, immorality, and wickedness. How can they claim it is a day of love and magnify love while they are among the most hostile people toward Islam and Muslims, waging war against the religion of Allah and against the people of Islam? A Muslim should not be deceived by their labels or slogans. These Kuffar and wicked people are among the furthest from what is called love. They are the ones killing us, killing our brothers in Syria, Iraq, and everywhere, yet they claim this day is Valentines Day. Therefore, it is not permissible to congratulate others on this day, nor is it permissible for a Muslim to honor it, give gifts on it, or accept gifts on it. It is a forbidden day; honoring it, celebrating it, and offering congratulations for such false festivals is forbidden. We have only two Eids: Eid al-Fitr and Eid al-Adha, and these are the ones in which it is permissible to rejoice. Likewise, commercial shops that sell gifts such as flowers, teddy bears, and similar items on this day, some people even change their pages or displays to red or use symbols associated with celebrating this day, selling flowers or anything that assists in honoring this day is not permissible. It is forbidden and is considered helping in falsehood. Allah says: Cooperate in righteousness and piety, and do not cooperate in sin and transgression. Whoever sells such flowers with the intention of honoring that day, his sale is forbidden, and the money he earns from it is unlawful. Every body nourished by unlawful earnings, the Fire is more deserving of it. So it is not permissible to take such money, nor to sell flowers, change displays, alter slogans, or use symbols such as roses or the color red for this day, for these are forbidden and reprehensible matters. It is obligatory upon a Muslim to honor the symbols of Allah, to honor the religion of Allah, to show disavowal of these Kuffar and wicked people, and to distinguish himself from them in their festivals and their false, misguided beliefs. For resemblance in outward matters leads to resemblance in inward matters. We ask Allah for well-being and safety. Shaykh Khalid al Fulaij (may Allah free him)""",0.2291367339361091,0.4139977659005541,0.3568655001633367
kl20g4th3,Salafi taklidi,Salafi jihadi,0.4124359959335312,0.4124359959335312,python/tweetsFromSite/tweets_from_site5.csv,"The new shauyk of @salafidawahmcr  @AbdullahJallow9 @DawahTH  fawaz madkhali 

An example of fawaz Facebook  page where he spreads tabloid news as if your watching bbc news worse he makes dua against the entire Muslim nation of emirates  he says may Allah not grant them safety this is an entire Muslim nation ?!!!!  

In reality we know they dont rate fawaz they only supporting him becasue abu iyaad has said we are going down this way so their tassub has lead them to follow him !",The new shauyk of @USER @USER @USER fawaz madkhali An example of fawaz Facebook page where he spreads tabloid news as if your watching bbc news worse he makes dua against the entire Muslim nation of emirates he says may Allah not grant them safety this is an entire Muslim nation ?!!!! In reality we know they dont rate fawaz they only supporting him becasue abu iyaad has said we are going down this way so their tassub has lead them to follow him !,0.3870712355677437,0.4124359959335312,0.2004927684987251
3brmzdssf,Irrelevant,Salafi jihadi,0.3972054592601464,0.3972054592601464,python/tweetsFromSite/tweets_from_site5.csv,"""Kufr akbar or kufr duna kufr?

The great Sahabi Abdullah Ibn Mas'ud ra was asked about the ruling of bribery? He said: its Suht (Unlawful gains). He was asked about it in hukm(i.e. Taking a bribe to rule in favour of someone)? He said: its kufr. Then he read ayah of Hukm","""Kufr akbar or kufr duna kufr? The great Sahabi Abdullah Ibn Mas'ud ra was asked about the ruling of bribery? He said: its Suht (Unlawful gains). He was asked about it in hukm(i.e. Taking a bribe to rule in favour of someone)? He said: its kufr. Then he read ayah of Hukm",0.3298659792573995,0.3972054592601464,0.2729285614824541
t2zo7isdd,Salafi taklidi,Salafi jihadi,0.390974314925098,0.390974314925098,python/tweetsFromSite/tweets_from_the_site1.csv,"""@shababalhanbali Loool, how low will you guys go?

Imam Bukhari literally wrote a whole book on refutation against those who have similar beliefs as the ashaira.

Also in his Sahih he brings some of the salafs statements about the istiwa of Allah, clearly affirming it on its apparent meaning,5.0","""@USER Loool, how low will you guys go? Imam Bukhari literally wrote a whole book on refutation against those who have similar beliefs as the ashaira. Also in his Sahih he brings some of the salafs statements about the istiwa of Allah, clearly affirming it on its apparent meaning,5.0",0.338460191915473,0.390974314925098,0.2705654931594289
5gk1q3kpu,Irrelevant,Salafi jihadi,0.3895012888223336,0.3895012888223336,python/tweetsFromSite/tests_from_site4.csv,"""""The Murtaddn of barely two months ago are welcomed with great fanfare, and [those] who led the fath are in prison without trial (such as the Qd Shaykh Zubayr al-Ghazz). 

The new Syria, they say.""
""
--------------

They say when you reach the capital, you have to compromise because of Realpolitik
But no one wanted them to reach the capital when theyd lose their deen

The purpose of reaching the capital and conquest generally is to establish the deen, not to make excuses for compromising it","""""The Murtaddn of barely two months ago are welcomed with great fanfare, and [those] who led the fath are in prison without trial (such as the Qd Shaykh Zubayr al-Ghazz). The new Syria, they say."" "" -------------- They say when you reach the capital, you have to compromise because of Realpolitik But no one wanted them to reach the capital when theyd lose their deen The purpose of reaching the capital and conquest generally is to establish the deen, not to make excuses for compromising it",0.3638515359841339,0.3895012888223336,0.2466471751935324
zodhpjgo2,Irrelevant,Salafi jihadi,0.3667825077919114,0.3667825077919114,python/tweetsFromSite/tweets_from_the_site1.csv,"""Allah has bestowed upon us the tremendous favor of continuing to discover manuscripts of the works of Ibn Taymiyyah and of his students and followers.

Multiple volumes of his Tafsir works are planned for publication, including one volume being published for the first time.,","""Allah has bestowed upon us the tremendous favor of continuing to discover manuscripts of the works of Ibn Taymiyyah and of his students and followers. Multiple volumes of his Tafsir works are planned for publication, including one volume being published for the first time.,",0.3648233404197902,0.3667825077919114,0.2683941517882984
roycxjt5t,Irrelevant,Salafi jihadi,0.3572452835248224,0.3572452835248224,python/tweetsFromSite/tweets_from_site5.csv,"Imm An-Nawaw   said,

Al-Qdh Iydh said, The scholars have formed a consensus that the leadership (Immah) is not to be contracted to a disbeliever (Kfir) and that if disbelief(Kufr) comes from him, then he is to be removed So if disbelief (Kufr) and changing","Imm An-Nawaw said, Al-Qdh Iydh said, The scholars have formed a consensus that the leadership (Immah) is not to be contracted to a disbeliever (Kfir) and that if disbelief(Kufr) comes from him, then he is to be removed So if disbelief (Kufr) and changing",0.3171736179135492,0.3572452835248224,0.3255810985616283
